,cit,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,device_protection,tech_support,paperless_billing,monthly_charges,churn_value,cltv,satisfaction_score,customer_status,churn_categor,referred_a_friend,number_of_referrals,tenure_in_months,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,device_protection_plan,premium_tech_support,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,age,under_30,number_of_dependents,internet_services,online_security,online_backup_srvc,multiple_line,streaming_tv_srvc,payment_methods,total_charge,contracts,churn_reasons,streaming_movies_srvc
1751,Los Angeles,90002,33.949255,-118.246978,Male,0,0,0,1,1,0,0,1,20.1,1,4389,1,Churned,Competitor,0,0,1,None,4.11,None,0,0,0,0,0,0.0,0,4.11,24.21,20,1,0,0,0,0,0,0,Mailed check,20.1,Month-to-Month,Competitor made better offer,0
1752,Los Angeles,90005,34.059281,-118.30742,Male,0,1,0,1,1,0,0,1,69.9,1,2100,1,Churned,Competitor,0,0,1,None,4.99,Fiber Optic,28,0,0,0,1,0.0,0,4.99,74.89,40,0,0,1,0,0,0,0,Mailed check,69.9,Month-to-Month,Competitor made better offer,0
1753,Los Angeles,90010,34.062125,-118.315709,Male,0,0,0,43,1,0,0,1,101.4,1,3370,1,Churned,Competitor,0,0,43,None,49.64,Fiber Optic,27,0,0,1,1,0.0,0,2134.52,6662.52,30,0,0,1,0,1,1,1,Electronic check,4528.0,Month-to-Month,Competitor made better offer,1
1754,Los Angeles,90014,34.043144,-118.251977,Male,0,0,0,1,1,0,0,1,80.8,1,4424,3,Churned,Competitor,0,0,1,None,41.77,Fiber Optic,15,0,0,1,1,0.0,0,41.77,122.57,30,0,0,1,0,0,0,0,Electronic check,80.8,Month-to-Month,Competitor made better offer,1
1755,Los Angeles,90016,34.028331,-118.354338,Male,0,0,0,2,1,0,0,0,62.05,1,5344,1,Churned,Competitor,0,0,2,None,37.29,Cable,20,0,0,1,1,0.0,0,74.58,192.88,40,0,0,1,0,0,1,0,Bank transfer (automatic),118.3,Month-to-Month,Competitor made better offer,1
1756,Los Angeles,90017,34.052842,-118.264495,Male,1,0,0,1,1,0,0,1,76.45,1,3763,3,Churned,Competitor,0,0,1,None,3.84,Fiber Optic,13,0,0,0,0,0.0,10,3.84,90.29,70,0,0,1,0,0,1,0,Electronic check,76.45,Month-to-Month,Competitor made better offer,0
1757,Los Angeles,90019,34.049841,-118.33846,Female,1,0,0,12,1,0,0,1,91.3,1,4703,2,Churned,Competitor,0,0,12,None,34.01,Fiber Optic,18,0,0,0,1,0.0,0,408.12,1502.62,70,0,0,1,0,1,1,1,Electronic check,1094.5,Month-to-Month,Competitor made better offer,0
1758,Los Angeles,90020,34.066367,-118.309868,Male,1,1,0,6,1,1,0,1,95.75,1,5750,3,Churned,Competitor,0,0,6,Offer E,47.9,Fiber Optic,6,1,0,0,1,0.0,0,287.4,861.15,60,0,0,1,0,0,0,1,Electronic check,573.75,Month-to-Month,Competitor made better offer,1
1759,Los Angeles,90026,34.078991,-118.263804,Female,0,1,0,34,1,0,1,0,62.65,1,3918,1,Churned,Competitor,1,1,34,None,41.32,Cable,71,0,1,0,1,0.0,0,1404.88,3679.78,10,1,0,1,1,1,1,0,Electronic check,2274.9,Month-to-Month,Competitor had better devices,0
1760,Los Angeles,90027,34.127194,-118.295647,Female,0,0,0,1,1,0,0,1,74.5,1,2016,1,Churned,Competitor,0,0,1,None,13.61,Fiber Optic,25,0,0,0,1,0.0,0,13.61,88.11,30,0,0,1,0,0,1,0,Electronic check,74.5,Month-to-Month,Competitor had better devices,0
1761,Los Angeles,90028,34.099869,-118.326843,Female,0,1,0,10,1,1,0,1,102.1,1,3596,3,Churned,Competitor,1,1,10,None,32.07,Fiber Optic,22,1,0,1,1,0.0,0,320.7,1389.55,30,0,0,1,0,1,1,1,Credit card (automatic),1068.85,Month-to-Month,Competitor offered higher download speeds,1
1762,Los Angeles,90036,34.070291,-118.349191,Female,0,0,0,16,1,0,0,1,50.15,1,4254,2,Churned,Competitor,0,0,16,None,14.26,DSL,53,0,0,0,1,0.0,0,228.16,990.41,20,1,0,1,1,0,0,0,Electronic check,762.25,Month-to-Month,Competitor offered higher download speeds,0
1763,Los Angeles,90049,34.091829,-118.491244,Female,0,1,0,7,1,0,0,1,86.5,1,3887,1,Churned,Competitor,1,1,7,None,22.61,Fiber Optic,11,0,0,0,0,0.0,20,158.26999999999998,760.77,60,0,0,1,0,0,1,1,Electronic check,582.5,Month-to-Month,Competitor offered higher download speeds,0
1764,Los Angeles,90059,33.927254,-118.249826,Male,1,0,0,27,1,0,0,1,81.45,1,2571,3,Churned,Competitor,0,0,27,None,42.91,Fiber Optic,5,0,0,0,1,0.0,0,1158.57,3280.62,70,0,0,1,0,1,1,0,Electronic check,2122.05,Month-to-Month,Competitor offered more data,0
1765,Los Angeles,90062,34.003553,-118.308933,Male,0,1,0,1,1,0,0,1,69.15,1,4179,2,Churned,Competitor,1,1,1,None,2.2,Fiber Optic,30,0,0,0,1,0.0,0,2.2,71.35000000000001,50,0,0,1,0,0,0,0,Electronic check,69.15,Month-to-Month,Competitor offered more data,0
1766,West Hollywood,90069,34.093781,-118.381061,Female,0,0,0,9,1,0,0,1,79.55,1,3246,1,Churned,Competitor,0,0,9,None,45.41,Fiber Optic,23,0,0,1,1,0.0,0,408.68999999999994,1132.09,30,0,0,1,0,0,0,0,Electronic check,723.4,Month-to-Month,Competitor offered more data,1
1767,Downey,90241,33.940884,-118.128628,Female,0,0,0,48,1,1,1,1,95.5,1,2459,2,Churned,Competitor,0,0,48,None,29.54,Fiber Optic,29,1,1,0,1,0.0,0,1417.92,6045.77,40,0,0,1,0,1,0,1,Mailed check,4627.85,Two Year,Competitor made better offer,0
1768,Downey,90242,33.921793,-118.140588,Male,1,0,0,3,1,1,0,0,91.05,1,2194,2,Churned,Competitor,0,0,3,Offer E,26.32,Fiber Optic,8,1,0,0,1,0.0,0,78.96000000000001,368.06000000000006,60,0,0,1,0,0,1,1,Electronic check,289.1,Month-to-Month,Competitor made better offer,0
1769,Hermosa Beach,90254,33.86532,-118.396336,Female,1,1,0,2,1,1,0,0,79.2,1,4225,3,Churned,Price,1,1,2,Offer E,17.73,Fiber Optic,18,1,0,0,1,0.0,0,35.46,208.31,70,0,0,1,0,0,1,0,Electronic check,172.85,Month-to-Month,Price too high,0
1770,Marina Del Rey,90292,33.977468,-118.445475,Female,0,0,0,2,0,0,0,1,45.25,1,4566,1,Churned,Dissatisfaction,0,0,2,None,0.0,DSL,48,0,0,1,0,0.0,10,0.0,95.5,20,1,0,1,0,0,0,1,Electronic check,85.5,Month-to-Month,Product dissatisfaction,1
1771,Inglewood,90304,33.936827,-118.359824,Female,1,0,0,14,1,0,0,1,74.3,1,5342,3,Churned,Dissatisfaction,0,0,14,None,35.07,Fiber Optic,10,0,0,0,1,0.0,0,490.98,1587.23,70,0,0,1,0,0,1,0,Electronic check,1096.25,Month-to-Month,Service dissatisfaction,0
1772,Torrance,90502,33.833181,-118.292062,Female,0,1,0,3,1,0,0,1,74.1,1,5657,1,Churned,Dissatisfaction,1,1,3,None,16.29,Fiber Optic,24,0,0,0,1,0.0,0,48.87,276.87,50,0,0,1,0,0,1,0,Credit card (automatic),228.0,Month-to-Month,Lack of self-service on Website,0
1773,Torrance,90503,33.840399,-118.353714,Male,1,1,0,57,1,1,0,0,100.6,1,5247,1,Churned,Dissatisfaction,1,1,57,Offer B,42.1,Fiber Optic,3,1,0,0,1,0.0,0,2399.7000000000003,8145.85,70,0,0,1,0,0,1,1,Electronic check,5746.15,Month-to-Month,Network reliability,1
1774,Torrance,90504,33.867257,-118.330794,Male,0,0,0,3,1,0,0,0,75.0,1,3190,1,Churned,Dissatisfaction,0,0,3,None,34.49,Fiber Optic,52,0,0,1,1,0.0,0,103.47,312.57,20,1,0,1,0,0,1,0,Mailed check,209.1,Month-to-Month,Limited range of services,0
1775,Whittier,90605,33.960891,-118.032222,Female,1,0,0,64,1,0,1,1,70.2,1,6080,1,Churned,Price,0,0,64,Offer B,29.12,DSL,24,0,1,0,1,0.0,0,1863.68,6344.68,70,0,0,1,1,1,0,1,Credit card (automatic),4481.0,Two Year,Lack of affordable download/upload speed,0
1776,Buena Park,90620,33.845706,-118.012204,Female,1,0,0,2,1,0,0,0,70.75,1,4407,2,Churned,Price,0,0,2,Offer E,9.86,Fiber Optic,21,0,0,0,1,0.0,0,19.72,174.57,70,0,0,1,0,0,0,0,Electronic check,154.85,Month-to-Month,Long distance charges,0
1777,Pico Rivera,90660,33.989524,-118.089299,Male,0,0,0,12,1,0,1,0,50.25,1,3624,1,Churned,Price,0,0,12,None,46.58,DSL,26,0,1,0,0,0.0,120,558.96,1272.71,40,0,0,1,0,0,0,0,Bank transfer (automatic),593.75,Month-to-Month,Extra data charges,0
1778,Bellflower,90706,33.887676,-118.127289,Female,1,0,0,40,1,0,0,1,79.2,1,3207,1,Churned,Price,0,0,40,Offer B,44.86,Fiber Optic,4,0,0,0,1,0.0,0,1794.4,5028.25,60,0,0,1,1,1,0,0,Credit card (automatic),3233.85,Month-to-Month,Price too high,0
1779,Harbor City,90710,33.798266,-118.300237,Female,0,0,0,12,1,1,0,1,96.0,1,5239,1,Churned,Dissatisfaction,0,0,12,None,25.54,Fiber Optic,27,1,0,1,1,0.0,0,306.48,1368.58,40,0,0,1,0,0,0,1,Electronic check,1062.1,Month-to-Month,Product dissatisfaction,1
1780,Hawaiian Gardens,90716,33.830431,-118.074071,Female,0,0,0,54,1,0,1,1,100.1,1,5763,1,Churned,Dissatisfaction,0,0,54,None,41.83,Fiber Optic,9,0,1,1,1,0.0,0,2258.8199999999997,7699.719999999999,30,0,0,1,0,0,1,1,Electronic check,5440.9,Month-to-Month,Service dissatisfaction,1
1781,Lomita,90717,33.794209,-118.317354,Female,0,1,1,4,1,0,1,0,56.5,1,5758,2,Churned,Dissatisfaction,1,5,4,None,42.71,DSL,56,0,1,0,1,0.0,0,170.84,405.94,30,0,3,1,0,1,0,0,Mailed check,235.1,Month-to-Month,Lack of self-service on Website,0
1782,Paramount,90723,33.897122,-118.164432,Female,1,0,0,1,1,1,0,1,85.0,1,2650,2,Churned,Dissatisfaction,0,0,1,None,42.5,Fiber Optic,8,1,0,0,1,0.0,0,42.5,127.5,70,0,0,1,0,0,0,0,Electronic check,85.0,Month-to-Month,Network reliability,1
1783,Long Beach,90802,33.752524,-118.210737,Male,0,1,0,51,0,1,0,0,59.3,1,5633,1,Churned,Other,1,1,51,None,0.0,DSL,2,1,0,1,1,0.0,0,0.0,3014.65,50,0,0,1,1,1,0,1,Electronic check,3014.65,One Year,Don't know,1
1784,Long Beach,90805,33.864622,-118.179626,Male,0,0,1,4,1,0,0,1,49.4,1,4455,1,Churned,Other,0,0,4,None,9.77,Cable,16,0,0,0,0,0.0,10,39.08,233.48000000000002,40,0,2,1,1,0,0,0,Electronic check,184.4,Month-to-Month,Don't know,0
1785,Long Beach,90807,33.830099,-118.182239,Male,0,0,0,35,1,0,0,0,55.0,1,2220,1,Churned,Other,0,0,35,None,48.93,Cable,14,0,0,0,1,0.0,0,1712.55,3723.1,50,0,0,1,0,0,0,1,Mailed check,2010.55,Month-to-Month,Don't know,0
1786,Long Beach,90810,33.819814,-118.222416,Female,0,0,0,1,1,0,0,1,69.2,1,2637,2,Churned,Dissatisfaction,0,0,1,None,10.08,Fiber Optic,18,0,0,0,1,0.0,0,10.08,79.28,50,0,0,1,0,0,0,0,Electronic check,69.2,Month-to-Month,Poor expertise of online support,0
1787,Duarte,91010,34.145695,-117.95982,Male,0,0,0,38,1,1,1,1,62.3,1,3818,3,Churned,Dissatisfaction,0,0,38,None,46.21,Cable,14,1,1,1,1,0.0,0,1755.98,4110.780000000001,40,0,0,1,0,0,0,0,Mailed check,2354.8,One Year,Poor expertise of phone support,1
1788,La Canada Flintridge,91011,34.234912,-118.153729,Male,1,1,0,37,1,0,0,1,92.5,1,4127,1,Churned,Competitor,1,3,37,None,49.37,Fiber Optic,4,0,0,1,1,0.0,0,1826.6899999999998,5300.09,70,0,0,1,0,0,1,1,Electronic check,3473.4,Month-to-Month,Competitor had better devices,1
1789,Pasadena,91103,34.167465,-118.165327,Male,0,0,0,3,1,0,0,0,69.65,1,2421,2,Churned,Competitor,0,0,3,Offer E,39.38,Fiber Optic,23,0,0,0,1,0.0,0,118.14000000000001,338.24,50,0,0,1,0,0,0,0,Electronic check,220.1,Month-to-Month,Competitor offered higher download speeds,0
1790,Pasadena,91107,34.159007,-118.087353,Male,0,0,0,61,1,1,1,1,111.6,1,4495,1,Churned,Competitor,0,0,61,None,7.82,Fiber Optic,11,1,1,1,1,0.0,0,477.02000000000004,7353.070000000001,40,0,0,1,1,0,1,1,Credit card (automatic),6876.05,Two Year,Competitor offered more data,1
1791,San Marino,91108,34.122671,-118.112911,Female,0,0,0,11,1,0,0,0,48.55,1,4444,1,Churned,Competitor,0,0,11,None,19.01,DSL,8,0,0,0,0,0.0,130,209.11,840.11,40,0,0,1,1,0,0,0,Credit card (automatic),501.0,Month-to-Month,Competitor made better offer,0
1792,Glendale,91203,34.153338,-118.262974,Female,0,0,0,1,1,0,0,1,20.2,1,4197,1,Churned,Price,0,0,1,Offer E,48.25,None,0,0,0,0,0,0.0,0,48.25,68.45,60,0,0,0,0,0,0,0,Mailed check,20.2,Month-to-Month,Long distance charges,0
1793,Glendale,91205,34.13658,-118.245839,Male,0,0,0,19,0,1,0,1,39.65,1,2933,1,Churned,Competitor,0,0,19,None,0.0,DSL,21,1,0,0,1,0.0,0,0.0,733.35,40,0,0,1,0,0,0,1,Electronic check,733.35,Month-to-Month,Competitor had better devices,0
1794,Glendale,91206,34.162515,-118.203869,Male,0,0,0,56,1,0,0,0,24.9,1,5327,3,Churned,Attitude,0,0,56,None,2.58,None,0,0,0,0,0,0.0,0,144.48000000000002,1478.48,50,0,0,0,0,0,1,0,Electronic check,1334.0,One Year,Attitude of support person,0
1795,Agoura Hills,91301,34.129058,-118.759788,Male,0,1,1,2,1,0,0,0,56.7,1,5560,1,Churned,Competitor,1,1,2,None,5.67,DSL,53,0,0,0,1,0.0,0,11.34,124.89,60,0,3,1,1,0,1,0,Mailed check,113.55,Month-to-Month,Competitor offered higher download speeds,0
1796,Winnetka,91306,34.209532,-118.577563,Female,0,1,0,14,1,0,1,0,105.95,1,5887,1,Churned,Competitor,1,3,14,None,5.63,Fiber Optic,23,0,1,1,1,0.0,0,78.82,1427.72,50,0,0,1,1,1,0,1,Mailed check,1348.9,One Year,Competitor offered higher download speeds,1
1797,Pacoima,91331,34.255442,-118.421314,Male,1,1,0,4,1,0,0,0,74.95,1,3716,2,Churned,Competitor,1,1,4,None,28.11,Fiber Optic,27,0,0,0,1,0.0,0,112.44,421.14,70,0,0,1,0,0,1,0,Electronic check,308.7,Month-to-Month,Competitor offered more data,0
1798,Reseda,91335,34.200175,-118.540958,Male,0,0,0,15,0,0,1,1,29.7,1,5518,1,Churned,Competitor,0,0,15,None,0.0,DSL,29,0,1,0,0,0.0,90,0.0,528.25,50,0,0,1,0,0,0,0,Electronic check,438.25,Month-to-Month,Competitor offered more data,0
1799,San Fernando,91340,34.286131,-118.435969,Male,0,1,0,1,0,1,0,1,50.35,1,4526,1,Churned,Competitor,1,1,1,Offer E,0.0,DSL,20,1,0,1,1,0.0,0,0.0,50.35,30,0,0,1,0,0,0,1,Electronic check,50.35,Month-to-Month,Competitor offered more data,1
1800,North Hills,91343,34.238802,-118.482296,Female,0,1,0,64,0,1,1,0,47.85,1,6347,1,Churned,Competitor,1,5,64,None,0.0,DSL,27,1,1,1,1,0.0,0,0.0,3147.5,60,0,0,1,1,0,0,0,Electronic check,3147.5,Two Year,Competitor made better offer,1
1801,Santa Clarita,91350,34.502432,-118.41459,Male,0,0,0,1,1,0,0,1,70.3,1,4512,2,Churned,Other,0,0,1,Offer E,5.67,Fiber Optic,7,0,0,0,1,0.0,0,5.67,75.97,30,0,0,1,0,0,0,0,Electronic check,70.3,Month-to-Month,Don't know,0
1802,Valencia,91354,34.457005,-118.573726,Male,1,0,0,55,1,0,0,1,98.8,1,5543,2,Churned,Price,0,0,55,Offer B,8.93,Fiber Optic,21,0,0,1,1,0.0,0,491.15,6108.9,70,0,0,1,1,0,1,1,Electronic check,5617.75,Month-to-Month,Price too high,1
1803,Tarzana,91356,34.157137,-118.548511,Female,0,0,0,18,1,0,1,1,99.85,1,3068,1,Churned,Dissatisfaction,0,0,18,None,36.49,Fiber Optic,3,0,1,1,1,0.0,0,656.82,2433.77,30,0,0,1,0,0,1,1,Bank transfer (automatic),1776.95,Month-to-Month,Product dissatisfaction,1
1804,Thousand Oaks,91360,34.214054,-118.88109,Male,1,1,0,32,1,0,0,1,80.3,1,5365,1,Churned,Dissatisfaction,1,1,32,None,2.08,Fiber Optic,25,0,0,1,1,0.0,0,66.56,2549.61,70,0,0,1,0,0,0,0,Credit card (automatic),2483.05,Month-to-Month,Service dissatisfaction,1
1805,Thousand Oaks,91362,34.191842,-118.822796,Female,1,0,0,66,1,0,0,1,80.45,1,5011,2,Churned,Attitude,0,0,66,None,45.59,Fiber Optic,24,0,0,0,0,0.0,140,3008.94,8373.29,70,0,0,1,0,1,1,0,Credit card (automatic),5224.35,Month-to-Month,Attitude of support person,0
1806,Panorama City,91402,34.223768,-118.445461,Male,0,0,0,7,1,0,0,1,86.8,1,3780,2,Churned,Competitor,0,0,7,Offer E,30.61,Fiber Optic,59,0,0,1,1,0.0,0,214.26999999999998,834.62,20,1,0,1,0,0,1,0,Electronic check,620.35,Month-to-Month,Competitor made better offer,1
1807,Sherman Oaks,91423,34.146957,-118.432138,Male,1,1,0,6,1,0,0,1,84.2,1,5834,2,Churned,Dissatisfaction,1,1,6,None,40.44,Fiber Optic,25,0,0,0,1,0.0,0,242.64,761.79,70,0,0,1,0,1,0,0,Electronic check,519.15,Month-to-Month,Limited range of services,1
1808,Burbank,91501,34.188339,-118.300942,Male,0,0,0,13,1,0,1,1,99.0,1,3493,1,Churned,Price,0,0,13,None,24.14,Fiber Optic,21,0,1,1,1,0.0,0,313.82,1615.52,30,0,0,1,0,0,1,1,Mailed check,1301.7,Month-to-Month,Lack of affordable download/upload speed,1
1809,Burbank,91502,34.177267,-118.31003,Female,0,0,0,11,1,1,0,1,100.75,1,2229,2,Churned,Price,0,0,11,None,48.64,Fiber Optic,28,1,0,1,1,0.0,0,535.04,1664.79,40,0,0,1,0,0,1,1,Electronic check,1129.75,Month-to-Month,Long distance charges,1
1810,North Hollywood,91601,34.1692,-118.372498,Female,0,1,0,9,1,1,0,0,91.75,1,4176,1,Churned,Price,1,1,9,Offer E,22.0,Fiber Optic,7,1,0,0,1,0.0,0,198.0,1063.8,50,0,0,1,1,1,1,0,Bank transfer (automatic),865.8,Month-to-Month,Extra data charges,0
1811,North Hollywood,91605,34.207295,-118.400022,Female,0,0,0,1,1,1,0,1,79.55,1,5571,2,Churned,Price,0,0,1,Offer E,5.1,Fiber Optic,10,1,0,0,1,0.0,0,5.1,84.64999999999999,50,0,0,1,0,0,1,0,Mailed check,79.55,Month-to-Month,Price too high,0
1812,Chino,91710,33.990646,-117.663025,Female,0,0,0,54,1,1,1,0,111.1,1,5527,1,Churned,Dissatisfaction,0,0,54,None,46.74,Fiber Optic,16,1,1,1,0,0.0,50,2523.96,8588.810000000001,50,0,0,1,0,1,1,1,Electronic check,6014.85,Month-to-Month,Product dissatisfaction,1
1813,Rancho Cucamonga,91730,34.10097,-117.57882,Female,0,1,0,25,1,1,0,1,89.1,1,4793,1,Churned,Competitor,1,1,25,None,23.24,Fiber Optic,25,1,0,1,1,0.0,0,581.0,2949.4,30,0,0,1,0,0,1,0,Electronic check,2368.4,Month-to-Month,Competitor had better devices,1
1814,El Monte,91732,34.074492,-118.01462,Female,0,0,0,37,1,1,0,1,101.9,1,4437,3,Churned,Dissatisfaction,0,0,37,None,24.04,Fiber Optic,59,1,0,1,1,0.0,0,889.48,4434.83,20,1,0,1,0,1,1,1,Bank transfer (automatic),3545.35,Month-to-Month,Lack of self-service on Website,1
1815,South El Monte,91733,34.04622,-118.053753,Female,0,1,1,14,1,0,1,1,91.65,1,4304,3,Churned,Dissatisfaction,1,1,14,None,9.13,Fiber Optic,12,0,1,0,1,0.0,0,127.82000000000001,1428.82,60,0,1,1,0,0,1,1,Electronic check,1301.0,Month-to-Month,Network reliability,0
1816,Rancho Cucamonga,91737,34.245289,-117.642503,Female,1,0,0,4,1,1,0,1,88.85,1,2754,3,Churned,Other,0,0,4,None,12.86,Fiber Optic,4,1,0,0,1,0.0,0,51.44,423.89,60,0,0,1,0,0,1,0,Electronic check,372.45,Month-to-Month,Don't know,1
1817,Glendora,91740,34.119363,-117.855059,Female,1,0,0,3,0,0,0,0,25.3,1,3542,3,Churned,Attitude,0,0,3,None,0.0,DSL,30,0,0,0,1,0.0,0,0.0,77.75,70,0,0,1,0,0,0,0,Electronic check,77.75,Month-to-Month,Attitude of support person,0
1818,La Puente,91744,34.031441,-117.936436,Male,0,0,0,1,1,0,0,1,95.45,1,5962,1,Churned,Competitor,0,0,1,None,5.59,Fiber Optic,2,0,0,1,1,0.0,0,5.59,101.04,50,0,0,1,0,0,1,1,Electronic check,95.45,Month-to-Month,Competitor had better devices,1
1819,La Puente,91746,34.038983,-117.991372,Male,0,0,0,13,1,0,0,1,91.1,1,5347,2,Churned,Attitude,0,0,13,Offer D,5.43,Fiber Optic,26,0,0,1,0,0.0,80,70.59,1286.29,50,0,0,1,0,0,0,1,Electronic check,1135.7,Month-to-Month,Attitude of support person,1
1820,Rowland Heights,91748,33.976753,-117.897367,Female,0,1,0,45,1,0,1,1,54.15,1,2761,2,Churned,Attitude,1,1,45,None,42.04,Cable,26,0,1,0,1,0.0,0,1891.8,4211.6,50,0,0,1,0,1,0,0,Credit card (automatic),2319.8,One Year,Attitude of service provider,0
1821,Montclair,91763,34.072121,-117.698319,Female,0,0,0,1,1,0,0,0,69.7,1,4620,2,Churned,Attitude,0,0,1,None,21.52,Fiber Optic,25,0,0,0,1,0.0,0,21.52,91.22,60,0,0,1,0,0,0,0,Bank transfer (automatic),69.7,Month-to-Month,Attitude of service provider,0
1822,Ontario,91764,34.074087,-117.605618,Female,0,0,0,6,1,0,0,1,89.5,1,2898,1,Churned,Competitor,0,0,6,Offer E,47.92,Fiber Optic,25,0,0,1,1,0.0,0,287.52,860.8199999999999,50,0,0,1,0,0,0,1,Electronic check,573.3,Month-to-Month,Competitor had better devices,1
1823,San Dimas,91773,34.102119,-117.815532,Male,0,1,0,3,0,0,0,1,35.15,1,2987,2,Churned,Attitude,1,1,3,Offer E,0.0,Cable,13,0,0,1,1,0.0,0,0.0,99.75,60,0,0,1,0,0,0,0,Electronic check,99.75,Month-to-Month,Attitude of support person,1
1824,San Gabriel,91775,34.114772,-118.089431,Male,0,0,1,12,1,0,0,1,73.75,1,2010,3,Churned,Attitude,0,0,12,Offer D,14.96,Fiber Optic,59,0,0,1,1,0.0,0,179.52,1050.92,20,1,1,1,0,0,1,0,Credit card (automatic),871.4,Month-to-Month,Attitude of support person,0
1825,San Gabriel,91776,34.089927,-118.095645,Female,1,0,0,8,1,1,0,0,101.35,1,5546,3,Churned,Attitude,0,0,8,None,43.98,Fiber Optic,27,1,0,0,1,0.0,0,351.84,1132.34,70,0,0,1,0,0,1,1,Electronic check,780.5,Month-to-Month,Attitude of support person,1
1826,West Covina,91792,34.024405,-117.898722,Female,0,1,1,6,1,0,0,0,55.9,1,4914,1,Churned,Attitude,1,1,6,Offer E,14.51,Cable,20,0,0,0,0,0.0,30,87.06,482.41,50,0,3,1,1,1,0,0,Credit card (automatic),365.35,Month-to-Month,Attitude of service provider,0
1827,Alhambra,91801,34.090925,-118.128164,Male,1,1,0,3,1,1,0,1,105.9,1,2715,2,Churned,Attitude,1,1,3,None,41.3,Fiber Optic,2,1,0,0,1,0.0,0,123.89999999999999,458.54999999999995,70,0,0,1,0,1,1,1,Electronic check,334.65,Month-to-Month,Attitude of service provider,1
1828,Alpine,91901,32.827184,-116.703729,Female,0,0,0,1,1,0,0,0,43.95,1,3238,3,Churned,Attitude,0,0,1,Offer E,34.48,Cable,9,0,0,0,1,0.0,0,34.48,78.43,50,0,0,1,0,0,0,0,Mailed check,43.95,Month-to-Month,Attitude of service provider,0
1829,Campo,91906,32.673483,-116.472863,Male,0,0,0,1,1,0,0,1,45.1,1,4884,3,Churned,Other,0,0,1,Offer E,11.06,DSL,58,0,0,1,1,0.0,0,11.06,56.160000000000004,20,1,0,1,0,0,0,0,Bank transfer (automatic),45.1,Month-to-Month,Don't know,0
1830,Guatay,91931,32.857946,-116.561917,Female,0,0,0,41,1,0,0,0,70.25,1,3407,3,Churned,Attitude,0,0,41,None,40.78,Fiber Optic,41,0,0,1,1,0.0,0,1671.98,4540.030000000001,20,1,0,1,0,0,0,0,Bank transfer (automatic),2868.05,Month-to-Month,Attitude of support person,0
1831,Imperial Beach,91932,32.579134,-117.119009,Male,0,0,1,9,1,0,0,0,55.35,1,2688,1,Churned,Competitor,0,0,9,Offer E,41.02,DSL,27,0,0,0,1,0.0,0,369.18,818.9300000000001,30,0,3,1,0,0,0,1,Electronic check,449.75,Month-to-Month,Competitor had better devices,0
1832,Mount Laguna,91948,32.830852,-116.444601,Male,1,1,0,43,1,1,0,1,103.0,1,2505,1,Churned,Competitor,1,1,43,Offer B,17.43,Fiber Optic,26,1,0,0,1,0.0,0,749.49,5163.79,70,0,0,1,0,1,1,1,Electronic check,4414.3,Month-to-Month,Competitor had better devices,1
1833,Spring Valley,91977,32.726627,-116.994608,Female,0,1,0,33,1,1,1,1,103.75,1,3824,1,Churned,Attitude,1,1,33,None,15.66,Fiber Optic,24,1,1,1,0,0.0,100,516.78,3977.83,40,0,0,1,1,0,0,1,Electronic check,3361.05,One Year,Attitude of service provider,1
1834,Carlsbad,92008,33.148116,-117.306043,Male,0,0,0,1,1,0,0,1,69.35,1,2843,2,Churned,Attitude,0,0,1,None,22.03,Fiber Optic,26,0,0,0,1,0.0,0,22.03,91.38,50,0,0,1,0,0,0,0,Electronic check,69.35,Month-to-Month,Attitude of service provider,0
1835,Del Mar,92014,32.948262,-117.256086,Female,0,0,0,56,1,0,0,1,73.85,1,5276,3,Churned,Attitude,0,0,56,None,35.59,Fiber Optic,69,0,0,1,1,0.0,0,1993.0400000000002,6085.89,20,1,0,1,0,1,0,0,Electronic check,4092.85,Month-to-Month,Attitude of support person,0
1836,Encinitas,92024,33.054579,-117.25665,Female,0,1,0,3,1,0,0,1,75.15,1,2270,2,Churned,Attitude,1,1,3,None,15.02,Fiber Optic,29,0,0,0,1,0.0,0,45.06,261.81,30,0,0,1,0,0,1,0,Credit card (automatic),216.75,Month-to-Month,Attitude of support person,0
1837,Escondido,92027,33.141265,-116.967221,Male,0,0,0,1,1,0,0,1,69.6,1,2072,1,Churned,Competitor,0,0,1,None,46.21,Fiber Optic,58,0,0,1,1,0.0,0,46.21,115.81,20,1,0,1,0,0,0,0,Electronic check,69.6,Month-to-Month,Competitor made better offer,0
1838,Julian,92036,32.980678,-116.262854,Male,0,1,1,5,1,0,0,1,80.15,1,5124,1,Churned,Competitor,1,1,5,None,11.54,Fiber Optic,19,0,0,0,1,0.0,0,57.699999999999996,442.7,50,0,1,1,0,1,1,0,Electronic check,385.0,Month-to-Month,Competitor had better devices,0
1839,Palomar Mountain,92060,33.309852,-116.823091,Female,0,1,1,1,0,0,0,0,30.5,1,5171,1,Churned,Attitude,1,1,1,None,0.0,DSL,19,0,0,0,1,0.0,0,0.0,30.5,30,0,1,1,1,0,0,0,Bank transfer (automatic),30.5,Month-to-Month,Attitude of service provider,0
